suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.019,Profiling Tropospheric CO2 using the Aura TES and TCCON instruments,,2012,10.5194/amtd-5-4495-2012,8,L. Kuai; J. Worden; S. Kulawik; K. Bowman; S. Biraud; J. Abshire; S. Wofsy; V. Natraj; C. Frankenberg; D. Wunch; B. Connor; C. Miller; C. Roehl; R. Shia; Y. Yung
exclude,0.019,Improved PWV and LWP Retrievals from the Microwave Radiometer for ARM,,2004,,8,D. Turner; K. Cady-Pereira
exclude,0.019,"Microwave Absorption, Emission and Scattering: Trace Gases and Meteorological Parameters",,2011,10.1007/978-3-642-14791-3_4,8,K. Kunzi; P. Bauer; R. Eresmaa; P. Eriksson; S. Healy; A. Mugnai; N. Livesey; C. Prigent; E. Smith; G. Stephens
exclude,0.019,Total Column Carbon Observing Network (TCCON) Site: Indianapolis/InFLUX,,2014,10.14291/tccon.ggg2014.indianapolis01.r0/1149164,6,L. Iraci; J. Podolske; P. Hillyard; C. Roehl; P. Wennberg; J. Blavier; Jesse Landeros; N. Allen; D. Wunch; J. Zavaleta; E. Quigley; G. Osterman; E. Barrow; J. Barney
exclude,0.019,Estimating and Reporting Uncertainties in Remotely Sensed Atmospheric Composition and Temperature,,2019,10.5194/amt-2019-350,5,T. von Clarmann; D. Degenstein; N. Livesey; S. Bender; A. Braverman; A. Butz; S. Compernolle; R. Damadeo; S. Dueck; P. Eriksson; B. Funke; Margaret Johnson; Y. Kasai; A. Keppens; A. Kleinert; N. Kramarova; A. Laeng; V. Payne; A. Rozanov; Tomohiro O. Sato; M. Schneider; P. Sheese; V. Sofieva; G. Stiller; Christian von Savigny; D. Zawada
exclude,0.019,Search for High-energy Neutrinos from Gravitational Wave Event GW151226 and Candidate LVT151012 with ANTARES and IceCube,,2017,10.1103/physrevd.96.022005,5,A. Albert; M. André; M. Anghinolfi; G. Anton; M. Ardid; J. Aubert; T. Avgitas; B. Baret; J. Barrios-Martí; S. Basa; V. Bertin; S. Biagi; R. Bormuth; S. Bourret; M. Bouwhuis; R. Bruijn; J. Brunner; J. Busto; A. Capone; L. Caramete; J. Carr; S. Celli; T. Chiarusi; M. Circella; J. Coelho; A. Coleiro; R. Coniglione; H. Costantini; P. Coyle; A. Creusot; A. Deschamps; G. Bonis; C. Distefano; I. D. Palma; C. Donzaud; D. Dornic; D. Drouhin; T. Eberl; I. Bojaddaini; D. Elsasser; A. Enzenhofer; I. Felis; L. Fusco; S. Galata; P. Gay; V. Giordano; H. Glotin; T. Grégoire; R. G. Ruiz; K. Graf; S. Hallmann; H. Haren; A. Heijboer; Y. Hello; J. Hernández-Rey; J. Hoessl; J. Hofestadt; C. Hugon; G. Illuminati; C. James; M. Jong; M. Jongen; M. Kadler; O. Kalekin; U. Katz; D. Kiessling; A. Kouchner; M. Kreter; I. Kreykenbohm; V. Kulikovskiy; C. Lachaud; R. Lahmann; D. Lefèvre; E. Leonora; M. Lotze; S. Loucatos; M. Marcelin; A. Margiotta; A. Marinelli; J. Martínez‐Mora; A. Mathieu; R. Mele; K. Melis; T. Michael; P. Migliozzi; A. Moussa; E. Nezri; G. Pavalas; C. Pellegrino; C. Perrina; P. Piattelli; V. Popa; T. Pradier; L. Quinn; C. Racca; G. Riccobene; A. Sánchez-Losa; M. Saldaña; I. Salvadori; D. Samtleben; M. Sanguineti; P. Sapienza; F. Schussler; C. Sieger; M. Spurio; T. Stolarczyk; M. Taiuti; Y. Tayalati; A. Trovato; D. Turpin; C. Tonnis; B. Vallage; C. Vallée; V. Elewyck; F. Versari; D. Vivolo; A. Vizzoca; J. Wilms; J. Zornoza; J. Aartsen; M. Ackermann; J. Adams; J. Aguilar; M. Ahlers; M. Ahrens; I. A. Samarai; D. Altmann; K. Andeen; T. Anderson; I. Ansseau; M. Archinger; C. Arguelles; J. Auffenberg; S. Axani; H. Bagherpour; X. Bai; S. Barwick; V. Baum; R. Bay; J. Beatty; J. Tjus; K. Becker; S. Benzvi; D. Berley; E. Bernardini; D. Besson; G. Binder; D. Bindig; E. Blaufuss; S. Blot; C. Bohm; M. Borner; F. Bos; D. Bose; S. Boser; O. Botner; F. Bradascio; J. Braun; L. Brayeur; H. Bretz; S. Bron; A. Burgman; T. Carver; M. Casier; E. Cheung; D. Chirkin; A. Christov; K. Clark; L. Classen; S. Coenders; G. Collin; J. Conrad; D. Cowen; R. Cross; M. Day; J. D. André; C. Clercq; E. del Pino Rosendo; H. Dembinski; S. Ridder; P. Desiati; K. D. Vries; G. Wasseige; M. With; T. DeYoung; J. C. Díaz-Vélez; V. Lorenzo; H. Dujmovic; J. Dumm; M. Dunkman; B. Eberhardt; T. Ehrhardt; B. Eichmann; P. Eller; S. Euler; P. Evenson; S. Fahey; A. Fazely; J. Feintzeig; J. Felde; K. Filimonov; C. Finley; S. Flis; C.-C. Fosig; A. Franckowiak; E. Friedman; T. Fuchs; T. Gaisser; J. Gallagher; L. Gerhardt; K. Ghorbani; W. Giang; L. Gladstone; T. Glauch; T. Glusenkamp; A. Goldschmidt; J. G. Gonzalez; D. Grant; Z. Grith; C. Haack; A. Hallgren; F. Halzen; E. Hansen; T. Hansmann; K. Hanson; D. Hebecker; D. Heereman; K. Helbing; R. Hellauer; S. Hickford; J. Hignight; G. Hill; K. Hoffman; R. Hoffmann; K. Hoshina; F. Huang; M. Huber; K. Hultqvist; S. In; A. Ishihara; E. Jacobi; G. Japaridze; M. Jeong; K. Jero; B. Jones; W. Kang; A. Kappes; T. Karg; A. Karle; M. Kauer; A. Keivani; J. Kelley; A. Kheirandish; J. Kim; M. Kim; T. Kintscher; J. Kiryluk; T. Kittler; S. Klein; G. Kohnen; R. Koirala; H. Kolanoski; R. Konietz; L. Kopke; C. Kopper; S. Kopper; D. Koskinen; M. Kowalski; K. Krings; M. Kroll; G. Kruckl; C. Kruger; J. Kunnen; S. Kunwar; N. Kurahashi; T. Kuwabara; A. Kyriacou; M. Labare; J. Lanfranchi; M. Larson; F. Lauber; D. Lennarz; M. Lesiak-Bzdak; M. Leuermann; L. Lu; J. Lunemann; J. Madsen; G. Maggi; K. Mahn; S. Mancina; R. Maruyama; K. Mase; R. Maunu; F. McNally; K. Meagher; M. Medici; M. Meier; T. Menne; G. Merino; T. Meures; S. Miarecki; J. Micallef; G. Momenté; T. Montaruli; M. Moulai; R. Nahnhauer; U. Naumann; G. Neer; H. Niederhausen; S. Nowicki; D. Nygren; A. Pollmann; A. Olivas; A. O'Murchadha; T. Palczewski; H. Pandya; D. Pankova; P. Peiffer; O. Penek; J. Pepper; C. P. Heros; D. Pieloth; E. Pinat; P. Price; G. Przybylski; M. Quinnan; C. Raab; L. Radel; M. Rameez; K. Rawlins; R. Reimann; B. Relethford; M. Relich; E. Resconi; W. Rhode; M. Richman; B. Riedel; S. Robertson; M. Rongen; C. Rott; T. Ruhe; D. Ryckbosch; D. Rysewyk; L. Sabbatini; S. Herrera; A. Sandrock; J. Sandroos; S. Sarkar; K. Satalecka; P. Schlunder; T. Schmidt; S. Schoenen; S. Schoneberg; L. Schumacher; D. Seckel; S. Seunarine; D. Soldin; M. Song; G. Spiczak; C. Spiering; J. Stachurska; T. Stanev; Alexander Stasik; J. Stettner; A. Steuer; T. Stezelberger; R. Stokstad; A. Stossl; R. Strom; N. Strotjohann; G. Sullivan; M. Sutherland; H. Taavola; I. Taboada; J. Tatar; F. Tenholt; S. Ter-Antonyan; A. Terliuk; G. Tesic; S. Tilav; P. Toale; M. Tobin; S. Toscano; D. Tosi; M. Tselengidou; C. Tung; A. Turcati; E. Unger; M. Usner; J. Vandenbroucke; N. Eijndhoven; S. Vanheule; M. V. Rossem; J. Santen; M. Vehring; M. Voge; E. Vogel; M. Vraeghe; C. Walck; A. Wallace; M. Wallraff; N. Wandkowsky; A. Waza; C. Weaver; M. Weiss; C. Wendt; S. Westerhoff; B. Whelan; S. Wickmann; K. Wiebe; C. Wiebusch; L. Wille; D. Williams; L. Wills; M. Wolf; T. R. Wood; E. Woolsey; K. Woschnagg; D. Xu; X. Xu; Y. Xu; J. Yáñez; G. Yodh; S. Yoshida; M. Abbott; R. Abbott; T. Abbott; M. Abernathy; F. Acernese; K. Ackley; C. Adams; T. Adams; P. Addesso; R. Adhikari; V. Adya; C. Aeldt; M. Agathos; K. Agatsuma; N. Aggarwal; O. Aguiar; L. Aiello; A. Ain; P. Ajith; B. Allen; A. Allocca; P. Altin; A. Ananyeva; S. Anderson; W. Anderson; S. Appert; K. Arai; M. Araya; J. Areeda; N. Arnaud; K. Arun; S. Ascenzi; G. Ashton; M. Ast; S. Aston; P. Astone; P. Aufmuth; C. Aulbert; A. Ávila-Álvarez; S. Babak; P. Bacon; M. Bader; P. Baker; F. Baldaccini; G. Ballardin; S. Ballmer; J. Barayoga; S. Barclay; B. Barish; D. Barker; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; D. Barta; J. Bartlett; I. Bartos; R. Bassiri; A. Basti; J. Batch; C. Baune; V. Bavigadda; M. Bazzan; C. Beer; M. Bejger; I. Belahcene; M. Belgin; A. S. Bell; B. Berger; G. Bergmann; C. Berry; D. Bersanetti; A. Bertolini; J. Betzwieser; S. Bhagwat; R. Bhandare
exclude,0.019,Application of the Multi-Scale Infrastructure for Chemistry and Aerosols 1 version 0 (MUSICAv0) for air quality in Africa 2,,2023,,4,Wenfu Tang; L. Emmons; H. Worden; R. Kumar; Cenlin He; B. Gaubert; Zhonghua Zheng; S. Tilmes; R. Buchholz; Sara-Eva; Martinez-Alonso; C. Granier; A. Soulié; K. McKain; B. Daube; J. Peischl; C. Thompson; P. Levelt
exclude,0.019,The Geostationary Carbon Process Mapper,IEEE Aerospace Conference,2012,10.1109/aero.2012.6187029,4,R. Key; S. Sander; A. Eldering; C. Miller; C. Frankenberg; V. Natraj; D. Rider; J. Blavier; D. Bekker; Yen-Hung Wu
exclude,0.019,Composition of cirrus-forming aerosols at the tropical tropopause,,2009,10.5194/acpd-9-20347-2009,4,K. Froyd; D. Murphy; P. Lawson; D. Baumgardner; R. Herman
exclude,0.019,"Observations of OH , HOe , HeO , and O 3 in the upper stratosphere : implications for photochemistry",,2007,,4,K. Jucks; D. Johnson; K. Chance; W. Traub; J. Margitan; G. Osterman; R. Salawitch
exclude,0.019,SPARC Data Initiative monthly zonal mean composition measurements from stratospheric limb sounders (1978-2018),,2020,10.5281/zenodo.4265393,4,M. Hegglin; S. Tegtmeier; John Anderson; A. Bourassa; S. Brohede; D. Degenstein; L. Froidevaux; B. Funke; J. Gille; Y. Kasai; E. Kyrölä; J. Lumpe; D. Murtagh; J. Neu; K. Pérot; E. Remsberg; A. Rozanov; M. Toohey; T. Clarmann; K. Walker; Hsiang J. Wang; R. Damadeo; R. Fuller; G. Lingenfelser; C. Roth; N. J. Ryan; C. Sioris; Lesley Smith; K. Weigel
exclude,0.019,Reply to comment by Roberto Rondanelli and Richard S. Lindzen on “Variations in convective precipitation fraction and stratiform area with sea surface temperature”,,2010,10.1029/2009jd012872,4,H. Su; J. Jiang; J. Neelin; B. Kahn; J. Waters; N. Livesey; Yu Gu
exclude,0.019,Introducing and Validating the New Aura CO Product Derived from Joined TES and MLS Measurements,,2014,,3,M. Luo; M. Schwartz; W. Read; R. Herman; S. Kulawik; J. Worden; N. Livesey; K. Bowman; C. Sweeney
exclude,0.019,CH 4 and CO distributions over tropical fires as observed by the Aura TES satellite instrument and modeled by GEOS-Chem,,2012,10.5194/acpd-12-26207-2012,3,J. Worden; K. Wecht; C. Frankenberg; M. Alvarado; K. Bowman; E. Kort; S. Kulawik; Meemong Lee; V. Payne; H. Worden
exclude,0.019,"Lightning NO x emissions over the USA investigated using TES, NLDN, LRLDN, IONS data and the GEOS-Chem model",,2009,10.5194/acpd-9-1123-2009,3,L. Jourdain; S. Kulawik; H. Worden; K. Pickering; J. Worden; A. Thompson
exclude,0.019,Quantifying the Observability of CO2 Flux Uncertainty in Atmospheric CO2 Records Using Products from Nasa's Carbon Monitoring Flux Pilot Project,,2014,,3,L. Ott; S. Pawson; J. Collatz; G. Watson; D. Menemenlis; H. Brix; C. Rousseaux; K. Bowman; Junjie Liu; A. Eldering; M. Gunson; S. Kawa
exclude,0.019,PanFTS: Panchromatic Measurements for Unprecedented Vertical Sensitivity and Temporal Resolution of Trace Gases,,2011,10.1364/hise.2011.htud1,3,A. Eldering; S. Sander; R. Beer; J. Blavier; R. Key; D. Rider; J. Worden; K. Bowman; J. Neu; V. Natraj; D. Fu; G. Toon; W. Traub
exclude,0.019,Sensor-web Operations Explorer (SOX) for Integrated Air Quality Campaign,,2008,,3,Meemong Lee; R. Weidner; K. Bowman; Adrian Sandu; Kumaresh Singh
exclude,0.019,Improving the Modeling of Oxygen-Band Absorption: A Model-Measurement Comparison,2006 IEEE MicroRad,2006,10.1109/micrad.2006.1677100,3,M. Cadeddu; K. Cady-Pereira; S. A. Clough; J. Liljegren
exclude,0.019,Global Modeling and Projection of Short-Lived Climate Pollutants in an Earth System Model,,2013,,3,K. Sudo; T. Takemura; Z. Klimont; J. Kurokawa; H. Akimoto
exclude,0.019,Toward comprehensive uncertainty predictions for remote imaging spectroscopy,Optical Engineering + Applications,2020,10.1117/12.2567732,3,D. Thompson; P. Brodrick; Niklas Bohn; A. Braverman; N. Carmon; D. Connelly; J. Fahlen; R. Green; R. Herman; J. Hobbs; Margaret Johnson; N. Mahowald; G. Okin; B. Poulter; S. Serbin; Alexey N. Shiklomonov; J. Susiluoto; M. Turmon
exclude,0.019,Tropical forest structure modulates flammability and response to extreme droughts in the Amazon,,2018,,2,M. Longo; S. Saatchi; M. Keller; A. Ferraz; K. Bowman; A. Bloom; M. dos-Santos; V. Meyer; D. Morton
exclude,0.019,Next-generation Isoprene Measurements from Space: Quantifying Daily Variability at High Resolution,,2021,10.1002/essoar.10508701.1,2,K. C. Wells; D. Millet; V. Payne; C. Vigouroux; C. A. B. Aquino; M. De Mazière; J. D. de Gouw; M. Graus; T. Kurosu; C. Warneke; A. Wisthaler
exclude,0.019,ANALYSIS OF MIPAS MEASUREMENTS WITH THE LEVEL 2 NEAR REAL TIME CODE,,2002,,2,B. Carli; D. Alpaslan; M. Carlotti; E. Castelli; S. Ceccherini; B. Dinelli; A. Dudhia; J. Flaud; M. Hoepfner; V. Jay; M. Puertas; L. Magnani; H. Oelhaf; V. Payne; C. Piccolo; M. Prosperi; P. Raspollini; J. Remedios; M. Ridolfi; R. Spang
exclude,0.019,Satellite Monitoring Over the Canadian Oil Sands: Highlights from Aura OMI and TES,,2014,,2,M. Shephard; C. McLinden; V. Fioletov; K. Cady-Pereira; N. Krotkov; F. Boersma; Can Li; M. Luo; P. Bhartia; J. Joiner
exclude,0.019,Sensitivity of inferred regional CO source estimates to the vertical structure in CO as observed by MOPITT,,2014,10.5194/acpd-14-22939-2014,2,Zhe Jiang; Dylan B. A. Jones; H. Worden; D. Henze
exclude,0.019,Airborne Emission Spectrometer: a testbed for the EOS TES,Optics & Photonics,1996,10.1117/12.258117,2,D. Rider; R. Beer; J. Margolis; H. Worden; S. Nandi; T. Glavich
exclude,0.019,"Supplementary material to ""Implementation of HONO into the chemistry-climate model CHASER (V4.0): roles in tropospheric chemistry""",,2021,10.5194/gmd-2021-385-supplement,2,Phuc Ha; Y. Kanaya; F. Taketani; M. D. Andrés Hernández; Ben Schreiner; K. Pfeilsticker; K. Sudo
exclude,0.019,Influence of Aerosol Scattering on the Retrieval of CO 2 Mixing 1 Ratios : A Case Study Using Measurements from the California 2 Laboratory for Atmospheric Remote Sensing ( CLARS ) 3 4,,2014,,2,Qiong Zhang; V. Natraj; King‐Fai Li; R. Shia; D. Fu; J. Thomas; Pongetti; S. Sander; Y. Yung
exclude,0.019,Microphysical properties of cirrus clouds between 75°N and 25°S derived from extensive airborne in-situ observations,,2016,,2,M. Krämer; V. Ebert; L. Avallone; R. Herman; M. Zöger; T. Thornberry; Borrmann; D. Fahey; M. Klingebiel; B. Buchholz; S. Woods; P. Lawson; M. Riese; J. Grooß; D. Baumgradner; Jessica R. Meyer; A. Afchine; N. Spelten; A. Luebke; J. Smith; A. Costa; C. Rolf; A. Rollins; E. Jensen
exclude,0.019,Data Quality (Chapter 2),,2000,,2,S. Oltmans; K. Rosenlof; H. Michelsen; C. Schiller; W. Read; G. Nedoluha; L. Pan; E. Remsberg; J. J. Bates; R. Bevilacqua; M. Chanin; E. Chiou; W. Chu; H. Fischer; D. Johnson; L. Gordley; P. Hartogh; M. Helten; R. Herman; E. Hintsa; S. Ismail; H. Kanzawa; K. Kelly; D. Kley; R. May; L. M. Miloshevish; H. Oelhaf; J. Ovarlez; H. C. Pumpfrey; P. Purcell; J. M. Russell; G. Sachse; V. Sherlock; H. Smit; G. Toon; S. Vay; H. Vömel; E. Weinstock
exclude,0.019,Total Column Carbon Observing Network (TCCON) Site: Dryden/Armstrong/Edwards,,2014,10.14291/tccon.ggg2014.edwards01.r0/1149289,2,L. Iraci; J. Podolske; P. Hillyard; C. Roehl; P. Wennberg; J. Blavier; Jesse Landeros; N. Allen; D. Wunch; J. Zavaleta; E. Quigley; G. Osterman; Randal Albertson; Kent Dunwoody; H. Boyden
exclude,0.019,Specifying polarimetric tolerances of a high-resolution imaging multiple-species atmospheric profiler (HiMAP),OPTO,2019,10.1117/12.2510750,2,J. Richter; R. Chipman; B. Daugherty; D. Diner; A. Eldering; J. Hyon; M. Kupinski; J. Neu; D. Fu
exclude,0.019,SPARC Data Initiative: Water vapour comparisons,,2014,,2,M. Hegglin; S. Tegtmeier; Jill Anderson; A. Bourassa; D. Degenstein; L. Froidevaux; B. Funke; J. Gille; Alan G. Jones; Y. Kasai; E. Kyrölä; J. Lumpe; J. Neu; E. Remsberg; A. Rozanov; M. Toohey; J. Urban; T. Clarmann; K. Walker; R. H. Wang
exclude,0.019,Correction to “Reply to comment by Roberto Rondanelli and Richard S. Lindzen on “Observed variations in convective precipitation fraction and stratiform area with sea surface temperature””,,2010,10.1029/2010jd014261,2,H. Su; J. Jiang; J. Neelin; B. Kahn; J. Waters; N. Livesey; Yudan Gu
exclude,0.019,Observations of Volcanic SO2 and HCl from Aura MLS,,2009,,2,W. Read; L. Froidevaux; M. Santee; N. Livesey
exclude,0.019,HIPPO model-satellite comparison,,2016,,1,C. Frankenberg; S. Kulawik; S. Wofsy; F. Chevallier; B. Daube; E. Kort; C. O’Dell; E. Olsen; G. Osterman
exclude,0.019,Mitigation of satellite OCO-2 CO 2 biases in the vicinity of clouds 1 with 3D calculations using the Education and Research 3D 2 Radiative Transfer Toolbox (EaR 3 T) 3,,,,1,Yu-Wen Chen; K. S. Schmidt; Hong Chen; Steven T. Massie; S. Kulawik; Hironobu Iwabuchi; Sebastian Schmidt
exclude,0.019,Atmospheric Carbon and Transport (ACT) - America: A multi-year airborne mission to study fluxes and transport of CO 2 and CH 4 across the eastern United States,,2018,,1,K. Davis; B. Baier; Z. Barkley; K. Bowman; A. Boyer; E. Browell; Gao Chen; S. Denning; J. Digangi; Jeremy Dobler; W. Erxleben; S. Feng; A. Fried; B. Gaudet; K. Keller; T. Lauvaux; B. Lin; B. Meadows; M. Obland; C. O’Dell; S. Pal; R. Pauly; A. Roiger; A. Schuh; M. Shook; D. Stauffer; C. Sweeney; Yaxing Wei; C. Williams; J. Mcnelis
exclude,0.019,Panchromatic Fourier Transform Spectrometer (PanFTS) for the Geostationary Coastal and Air Pollution Events (GEO-CAPE)Mission,,2008,,1,S. Sander; R. Beer; J. Blavier; K. Bowman; A. Eldering; D. Rider; G. Toon; W. Traub; J. Worden
exclude,0.019,Sensor-web Operations Explorer (SOX) for Earth Science Air Quality Mission Concepts,IEEE Aerospace Conference,2008,10.1109/aero.2008.4526282,1,Meemong Lee; R. Weidner; C. Miller; K. Bowman
exclude,0.019,Comparison of AMIL2DA results for MIPAS-ENVISAT data with external data,,2003,,1,M. Milz; H. Bovensmann; A. Bracher; T. von; A. Dudhia; B. Funke; Sebastian Amar Gil; N. Glatthor; S. Hilgers; V. Jay; S. Kellmann; V. Payne; J. Reburn; A. Rozanov; C. von; G. Schwarz; R. Siddans; T. Steck; G. Stiller; D. Y. Wang
exclude,0.019,Mapping and quantification of medium-scale ammonia plumes from HyTES observations on the high-altitude ER-2 flights,Remote Sensing of Environment,2026,10.1016/j.rse.2026.115400,1,L. Kuai; Olga V. Kalashnikova; Huikyo Lee; K. Cady-Pereira; Glynn Hulley; William C. Porter; Frank Werner; Francesca M Hopkins; Vivienne H. Payne; K. W. Bowman
exclude,0.019,10 years of IASI CO retrievals,,2018,,1,M. George; C. Clerbaux; J. Hadji-Lazaro; P. Coheur; D. Hurtmans; D. Edwards; H. Worden; M. Deeter; D. Mao; T. August; M. Crapeau
exclude,0.019,Expected changes in PM2.5-related premature mortality from 2010-2040 under various emission countermeasure scenarios,Environmental Epidemiology,2019,10.1097/01.ee9.0000609988.76129.a1,1,X. Seposo; K. Ueda; M. Nakata; K. Sudo; T. Masui; T. Takemura; T. Nakajima
exclude,0.019,Extension of the long-term total column time series of atmospheric methane above the Jungfraujoch station: analysis of grating infrared spectra between 1976 and 1989,,2011,,1,Whitney Bader; B. Lejeune; P. Demoulin; P. Duchatelet; Ginette Roland; K. Sudo; H. Yashiro; E. Mahieu
exclude,0.019,Accelerating Radiative Transfer Calculations in the Thermal Infrared Through Principal Component Analysis of Inherent Optical Properties,Journal of Quantitative Spectroscopy and Radiative Transfer,2025,10.1016/j.jqsrt.2025.109415,1,V. Natraj; R. Spurr
exclude,0.019,On optimal estimation theory for atmospheric correction in vswir imaging spectroscopy,IEEE International Geoscience and Remote Sensing Symposium,2017,10.1109/igarss.2017.8127645,1,D. Thompson; B. Bue; R. Green; V. Natraj
exclude,0.019,Spectropolarimetric Measurements of Scattered Sunlight in the Huggins Bands,,2009,,1,D. Fu; V. Natraj; T. Pongetti; S. Sander; J. Stutz; Y. Yung; M. Wong; King‐Fai Li; R. Shia
exclude,0.019,Implications of North American Boreal Fires on Air Quality and Composition in Nearby and Remote Regions,,2005,,1,G. Pfister; L. Emmons; P. Hess; J. Lamarque; D. Edwards; A. Thompson; D. Wuebbles; R. Herman; C. Owen; R. Honrath; M. Martin; G. Sachse; M. Avery; J. Randerson
exclude,0.019,Defining the Polar Vortex Edge Using an N2O: Potential Temperature Correlation Versus the Nash Criterion: A Comparison,,2001,,1,J. Greenblatt; H. Jost; M. Loewenstein; J. Podolske; T. Bui; D. Hurst; J. Elkins; R. Herman; C. Webster; S. Schauffler; R. S. Hipskind
exclude,0.019,Observations of hydration and dehydration in the winter 2000 Arctic stratosphere,,2000,,1,R. Herman; K. Drdla; B. Gandrud; C. Webster; M. Schoeberl; T. Bui
exclude,0.019,Tropical Entrainment Time Sclaes Inferred from Stratospheric N(sub 2)0 and CH(sub 4) Observations,,1998,,1,R. Herman; D. Scott; C. Webster; R. May; E. Moyer; R. Salawitch; Y. Yung; G. Toon; B. Sen; J. Margitan; K. Rosenlof; H. Michelsen; J. Elkins
exclude,0.019,An examination of the spatial distribution of carbon dioxide and systematic errors,,2011,,1,Brennan M. Coffey; M. Gunson; C. Frankenberg; G. Osterman
exclude,0.019,Photochemical Ozone Loss in the Arctic Region in Summer,,1998,,1,B. Sen; R. Salawitch; J. Margitan; G. Toon; G. Osterman; R. Stachnik; J. Blavier; A. Chang
