suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,STATE OF THE CLIMATE IN 2017,,2018,10.1175/2018bamsstateoftheclimate.1,161,R. Abernethy; S. Ackerman; R. Adler; Adelina Albanil Encarnación; Laura S. Aldeco; E. Alfaro; Vannia Aliaga-Nestares; R. Allan; R. Allan; L. Alves; J. Amador; John Anderson; L. Andreassen; A. Arguez; C. Armitage; D. Arndt; Grinia Ávalos; C. Azorín-Molina; J. Báez; M. Bardin; J. Barichivich; M. Baringer; S. Barreira; S. Baxter; H. Beck; Andreas Becker; K. Bedka; C. Behe; G. Bell; N. Bellouin; M. Belmont; A. Benedetti; G. Bernhard; P. Berrisford; D. Berry; U. Bhatt; P. Bissolli; J. Bjerke; E. Blake; S. Blenkinsop; J. Blunden; K. Bolmgren; M. Bosilovich; O. Boucher; Marilú Bouchón; J. Box; T. Boyer; G. Braathen; D. Bromwich; Ross D. Brown; S. Buehler; O. Bulygina; David Burgess; B. Calderón; S. Camargo; E. Campbell; Jayaka Campbell; J. Cappelen; L. Carrea; B. Carter; Ana Castro; D. Chambers; Lijing Cheng; H. Christiansen; J. Christy; E. Chung; K. Clem; Caio A. S. Coelho; M. Coldewey‐Egbers; S. Colwell; O. Cooper; L. Copland; Carol A. Costanza; C. Covey; L. Coy; T. Cronin; Jake Crouch; Luis Cruzado; Raychelle Daniel; S. Davis; S. Davletshin; E. Eyto; R. Jeu; J. Cour; J. Laat; C. Gasperi; D. Degenstein; P. Deline; M. Demircan; C. Derksen; B. Dewitte; R. Dhurmea; L. Girolamo; H. Diamond; C. Dickerson; E. Dlugokencky; K. Dohan; M. Dokulil; A. Dolman; C. Domingues; C. Domingues; R. Domingues; M. Donat; S. Dong; W. Dorigo; D. Drozdov; Robert Dunn; I. Durre; G. Dutton; C. M. Eakin; M. E. Kharrim; J. Elkins; H. Epstein; J. Espinoza; J. Famiglietti; J. Farmer; S. Farrell; P. Fauchald; R. Fausto; R. Feely; Zhiwei Feng; Chris Fenimore; X. Fettweis; V. Fioletov; J. Flemming; R. Fogt; C. Folland; C. Folland; C. Folland; B. Forbes; M. Foster; S. D. Francis; B. Franz; R. Frey; S. Frith; L. Froidevaux; C. Ganter; E. Geiger; S. Gerland; J. Gilson; N. Gobron; Stanley B. Goldenberg; A. Gomez; A. M. Gómez; Gustavo Goni; J. Grooß; A. Gruber; A. Gruber; C. Guard; Mario Gugliemin; S. Gupta; D. Gutiérrez; C. Haas; S. Hagos; S. Hahn; L. Haimberger; B. Hall; M. Halpert; B. Hamlington; Edward Hanna; K. Hansen; L. Hanssen-Bauer; I. Harris; G. Hartfield; A. Heidinger; R. Heim; S. Helfrich; D. Hemming; D. Hemming; S. Hendricks; Rafael Hernández; Sosa Hernández; S. Heron; C. Heuzé; H. Hidalgo; H. Hidalgo; S. Ho; W. Hobbs; Tim Horstkotte; Boyin Huang; Daan Hubert; Céline Hueuzé; D. Hurst; I. Ialongo; M. M. Ibrahim; J. A. Ijampy; A. Inness; Victor Isaac; K. Isaksen; M. Ishii; S. Jacobs; M. Jeffries; S. Jevrejeva; C. Jimenez; Xiangze Jin; V. John; V. John; W. Johns; B. Johnsen; B. Johnson; G. Johnson; K. Johnson; Philip Jones; G. Jumaux; K. Kabidi; J. Kaiser; E. Karaköylü; E. Karaköylü; S. Kato; A. Kazemi; L. Keller; J. Kennedy; Kenneth Kerr; M. S. Khan; A. Kholodov; Mahbobeh Khoshkam; R. Killick; Hyungjun Kim; S. J. Kim; P. Klotzbach; J. Knaff; J. Kohler; Johanna Korhonen; N. Korshunova; N. Kramarova; D. Kratz; A. Kruger; M. Kruk; T. Krumpen; C. Ladd; M. Lakatos; K. Lakkala; M. Lander; P. Landschützer; C. Landsea; M. Lankhorst; W. Lavado‐Casimiro; M. Lazzara; M. Lazzara; S. Lee; T. C. Lee; E. Leuliette; M. L’Heureux; Tim Li; J. Lieser; I. Lin; C. Mears; Gang Liu; Bailing Li; Bailing Li; Hongxing Liu; R. Locarnini; N. Loeb; C. Long; L. A. López; A. Lorrey; D. Loyola; R. Lumpkin; Jing‐Jia Luo; K. Luojus; S. Luthcke; M. Macias‐Fauria; G. Malkova; G. Manney; V. Marcellin; S. S. Marchenko; J. Marengo; D. Marín; J. Marra; W. Marszelewski; B. Martens; Andrew J. Martin; Alejandra Martínez; Rodney Martínez-Güingla; Odalys Martínez-Sánchez; B. Marsh; J. Lyman; J. Lyman; R. Massom; L. May; M. Mayer; M. Mayer; M. Mazloff; C. McBride; M. Mccabe; M. McCarthy; W. Meier; A. Meijers; Ademe Mekonnen; G. M. Tsidu; G. M. Tsidu; W. Menzel; C. Merchant; M. Meredith; M. Merrifield; Bennett Miller; D. Miralles; G. Mitchum; Sukarni Mitro; B. Moat; Y. Mochizuki; D. Monselesan; S. Montzka; N. Mora; C. Morice; K. Mosquera-Vásquez; A. E. Mostafa; T. Mote; L. Mudryk; J. Mühle; A. Mullan; R. Müller; R. Myneni; E. Nash; R. S. Nerem; Louise Newman; P. Newman; J. Nielsen‐Gammon; J. Nieto; J. Noetzli; B. Noll; S. O’Neel; T. Osborn; E. Osborne; J. Overland; Lamjav Oyunjargal; T. Park; Richard J. Pasch; Reynaldo Pascual-Ramírez; M. A. Saavedra; A. Paterson; C. Paulik; Petra R. Pearce; A. Peltier; M. Pelto; Liang Peng; S. Perkins‐Kirkpatrick; D. Perovich; I. Petropavlovskikh; A. Pezza; C. Phillips; D. Phillips; G. Phoenix; B. Pinty; J. Pinzón; S. Po‐Chedley; C. Polashenski; S. Purkey; Nelson Quispe; M. Rajeevan; C. L. Rakotoarimalala; D. Rayner; M. Raynolds; J. Reagan; J. Reagan; P. Reid; C. Reimer; S. Rémy; J. V. Revadekar; A. Richardson; J. Richter-Menge; R. Ricker; A. Rimmer; D. A. Robinson; M. Rodell; Ernesto Rodríguez Camino; V. Romanovsky; J. Ronchail; K. Rosenlof; B. Rösner; C. Roth; D. Roth; J. Rusak; T. Rutishauser; J. Sallée; J. Sallée; A. Sánchez-Lugo; M. Santee; L. Sasgen; P. Sawaengphokhai; T. Sayad; A. Sayouri; T. Scambos; T. Scanlon; V. Schenzinger; S. Schladow; C. Schmid; M. Schmid; C. Schreck; H. Selkirk; U. Send; S. Sensoy; M. Sharp; Lei Shi; N. Shiklomanov; S. Shimaraeva; D. Siegel; E. Silow; F. Sima; A. Simmons; W. Skirving; D. Smeed; C. Smeets; Adam B. Smith; Sharon L. Smith; B. Soden; V. Sofieva; T. Sparks; J. Spence; Sandra Spillane; A. Srivastava; P. Stackhouse; S. Stammerjohn; D. Stanitski; W. Steinbrecht; J. Stella; M. Stengel; K. Stephenson; Tannecia S. Stephenson; S. Strahan; D. A. Streletskiy; A. Strong; Sunny Sunny; A. Sutton; S. Swart; S. Swart; W. Sweet; Ken Takahashi; Gerard Tamar; Michael A. P. Taylor; M. Tedesco; M. Tedesco; S. Thackeray; R. Thoman; P. Thompson; L. Thomson; T. Thorsteinsson; B. Timbal; M. Timmermans; M. Timofeyev; K. Tirak; S. Tobin; H. Togawa; H. Tømmervik; K. Tourpali; K. Trachte; B. Trewin; J. Triñanes; J. Triñanes; Adrian R Trotman; M. Tschudi; C. Tucker; M. Tye; D. As; R. Wal; J. Ronald; R. V. D. Schalie; G. Schrier; G. Werf; C. V. Meerbeeck; C. Velden; I. Velicogna; P. Verburg; H. Vickers; L. Vincent; H. Vömel; R. Vose; W. Wagner; D. Walker; J. E. Walsh; Bin Wang; Junhong Wang; Lei Wang; Muyin Wang; Ray H. J. Wang; Sheng‐Hung Wang; R. Wanninkhof; Shohei Watanabe; M. Weber; M. Webster; R. Weller; T. Westberry; G. Weyhenmeyer; R. Whitewood; M. Widlansky; D. Wiese; S. Wijffels; A. C. Wilber; J. Wild; K. Willett; J. Willis; G. Wolken; T. Wong; E. Wood; K. Wood; R. Woolway; B. Wouters; Y. Xue; Xungang Yin; H.I. Yoon
exclude,0.0,RETRACTED ARTICLE: A 10 per cent increase in global land evapotranspiration from 2003 to 2019,Nature,2021,10.1038/s41586-021-03503-5,142,M. Pascolini‐Campbell; J. Reager; H. Chandanpurkar; M. Rodell
exclude,0.0,Satellites provide the big picture,Science,2015,10.1126/science.aac9238,117,J. Famiglietti; J. Famiglietti; Anny Cazenave; Anny Cazenave; Annette Eicker; J. Reager; M. Rodell; I. Velicogna; I. Velicogna
exclude,0.0,Assessment of the Thies optical disdrometer performance,,2011,10.1016/j.atmosres.2011.02.014,110,R. Frasson; L. Cunha; W. Krajewski
exclude,0.0,Spatial sensitivity of the Gravity Recovery and Climate Experiment (GRACE) time‐variable gravity observations,,2005,10.1029/2004jb003536,104,Jianli Chen; C. Wilson; J. Famiglietti; M. Rodell
exclude,0.0,Species‐specific transpiration responses to intermediate disturbance in a northern hardwood forest,,2014,10.1002/2014jg002804,99,A. Matheny; G. Bohrer; C. Vogel; T. Morin; Lingli He; R. Frasson; G. Mirfenderesgi; K. Schäfer; C. Gough; V. Ivanov; P. Curtis
exclude,0.0,Regional Groundwater Evapotranspiration in Illinois,,2009,10.1175/2008jhm1018.1,98,P. Yeh; J. Famiglietti
exclude,0.0,Towards learned traversability for robot navigation: From underfoot to the far field,J. Field Robotics,2006,10.1002/rob.20168,82,A. Howard; M. Turmon; L. Matthies; Benyang Tang; A. Angelova; E. Mjolsness
exclude,0.0,Statistical Pattern Recognition for Labeling Solar Active Regions: Application to SOHO/MDI Imagery,,2002,10.1086/338681,80,M. Turmon; J. Pap; S. Mukhtar
exclude,0.0,Improving land‐surface model hydrology: Is an explicit aquifer model better than a deeper soil profile?,,2007,10.1029/2007gl029804,78,Lindsey E. Gulden; Enrique Rosero; Zong‐Liang Yang; M. Rodell; C. Jackson; G. Niu; P. Yeh; J. Famiglietti
exclude,0.0,Ground heat flux: An analytical review of 6 models evaluated at 88 sites and globally,,2016,10.1002/2016jg003591,77,A. Purdy; Joshua B. Fisher; M. Goulden; J. Famiglietti
exclude,0.0,A methodology for evaluating evapotranspiration estimates at the watershed-scale using GRACE,,2015,10.1016/j.jhydrol.2015.01.066,71,Mirza M. Billah; J. Goodall; U. Narayan; J. Reager; V. Lakshmi; J. Famiglietti; M. McCabe
exclude,0.0,Environmental drivers of methane fluxes from an urban temperate wetland park,,2014,10.1002/2014jg002750,70,T. Morin; Gil Bohrer; R. Frasson; L. Naor‐Azreli; S. Mesi; K. Stefanik; K. Schäfer
exclude,0.0,Autonomous off‐road navigation with end‐to‐end learning for the LAGR program,J. Field Robotics,2009,10.1002/rob.20269,68,M. Bajracharya; A. Howard; L. Matthies; Benyang Tang; M. Turmon
exclude,0.0,Objective hydrograph baseflow recession analysis,,2015,10.1016/j.jhydrol.2015.03.028,67,B. Thomas; R. Vogel; J. Famiglietti
exclude,0.0,Characterization of the drop-size distribution and velocity–diameter relation of the throughfall under the maize canopy,,2011,10.1016/j.agrformet.2011.05.001,62,R. Frasson; W. Krajewski
exclude,0.0,Coevolution of machine learning and process‐based modelling to revolutionize Earth and environmental sciences: A perspective,Hydrological Processes,2022,10.1002/hyp.14596,56,S. Razavi; D. Hannah; A. Elshorbagy; Kamalesh Kumar; L. Marshall; D. Solomatine; A. Dezfuli; M. Sadegh; J. Famiglietti
exclude,0.0,Statistical Feature Recognition for Multidimensional Solar Imagery,,2010,10.1007/s11207-009-9490-y,55,M. Turmon; H. P. Jones; O. Malanushenko; J. Pap
exclude,0.0,Using high resolution GPS tracking data of bird flight for meteorological observations,,2016,10.1175/bams-d-14-00234.1,54,Jelle Treep; G. Bohrer; J. Shamoun‐Baranes; O. Duriez; R. Frasson; W. Bouten
exclude,0.0,Three-dimensional digital model of a maize plant.,,2010,10.1016/j.agrformet.2010.01.003,54,R. Frasson; W. Krajewski
exclude,0.0,Using GRACE to constrain precipitation amount over cold mountainous basins,,2017,10.1002/2016gl071832,53,A. Behrangi; A. Gardner; J. Reager; J. Fisher
exclude,0.0,Terrestrial Water‐Storage Contributions to Sea‐Level Rise and Variability,,2010,10.1002/9781444323276.ch8,51,P. Milly; A. Cazenave; J. Famiglietti; V. Gornitz; K. Laval; D. Lettenmaier; D. Sahagian; J. Wahr; C. Wilson
exclude,0.0,Groundwater Variability Across Temporal and Spatial Scales in the Central and Northeastern U.S.,,2015,10.1016/j.jhydrol.2015.04.033,47,Bailing Li; M. Rodell; J. Famiglietti
exclude,0.0,SMAP observes flooding from land to sea: The Texas event of 2015,,2016,10.1002/2016gl070821,47,S. Fournier; J. Reager; Tong Lee; J. Vazquez-Cuervo; C. David; M. Gierach
exclude,0.0,Autonomous off-road navigation with end-to-end learning for the LAGR program,,2009,10.1002/rob.v26:1,44,M. Bajracharya; A. Howard; L. Matthies; Benyang Tang; M. Turmon
exclude,0.0,The physics of blue crab larval recruitment in Delaware Bay: A model study,,2005,10.1357/0022240053693699,42,C. Tilburg; J. Reager; M. Whitney
exclude,0.0,Disruption of hydroecological equilibrium in southwest Amazon mediated by drought,,2015,10.1002/2015gl065252,40,E. Maeda; Hyungjun Kim; L. Aragão; J. Famiglietti; T. Oki
exclude,0.0,Tests and Tolerances for High-Performance Software-Implemented Fault Detection,IEEE Trans. Computers,2003,10.1109/tc.2003.1197125,39,M. Turmon; R. Granat; D. Katz; J. Lou
exclude,0.0,Learning long-range terrain classification for autonomous navigation,IEEE International Conference on Robotics and Automation,2008,10.1109/robot.2008.4543828,38,M. Bajracharya; Benyang Tang; A. Howard; M. Turmon; L. Matthies
exclude,0.0,The Helioseismic and Magnetic Imager (HMI) Vector Magnetic Field Pipeline: Overview and Performance,Solar Physics,2014,10.1007/s11207-014-0516-8,37,J. Hoeksema; Yang Liu; Keiji Hayashi; Xudong Sun; J. Schou; S. Couvidat; A. Norton; M. Bobra; R. Centeno; K. Leka; G. Barnes; M. Turmon
exclude,0.0,Software-implemented fault detection for high-performance space applications,Proceeding International Conference on Dependable Systems and Networks. DSN 2000,2000,10.1109/icdsn.2000.857522,31,M. Turmon; R. Granat; D. Katz
exclude,0.0,Retraction Note: A 10 per cent increase in global land evapotranspiration from 2003 to 2019,Nature,2022,10.1038/s41586-022-04525-3,31,M. Pascolini‐Campbell; J. Reager; H. Chandanpurkar; M. Rodell
exclude,0.0,Shape from spectra,Remote Sensing of Environment,2023,10.1016/j.rse.2023.113497,25,N. Carmon; A. Berk; Niklas Bohn; P. Brodrick; J. Dozier; Margaret Johnson; C. Miller; D. Thompson; M. Turmon; C. Bachmann; R. Green; Regina F. Eckert; E. Liggett; Hai Nguyen; Francisco Ochoa; G. Okin; Rory Samuels; D. Schimel; Joon Jin Song; J. Susiluoto
exclude,0.0,Maximum-likelihood estimation of complex sinusoids and Toeplitz covariances,IEEE Transactions on Signal Processing,1994,10.1109/78.295210,24,M. Turmon; M. Miller
exclude,0.0,GRACE‐Based Estimates of Global Groundwater Depletion,,2016,10.1002/9781118971772.ch7,20,M. Lo; J. Famiglietti; J. Reager; M. Rodell; S. Swenson; Wen‐Ying Wu
exclude,0.0,Improving Understanding of the Global Hydrologic Cycle,,2013,10.1007/978-94-007-6692-1_6,20,P. Gleick; H. Cooley; J. Famiglietti; D. Lettenmaier; T. Oki; C. Vörösmarty; E. Wood
exclude,0.0,Learning for autonomous navigation : extrapolating from underfoot to the far field,,2005,,15,L. Matthies; M. Turmon; A. Howard; A. Angelova; Benyang Tang; E. Mjolsness; Jane Mulligan; G. Grudic
exclude,0.0,Sample Size Requirements for Feedforward Neural Networks,Neural Information Processing Systems,1994,,15,M. Turmon; T. Fine
exclude,0.0,Author Correction: Emerging trends in global freshwater availability,Nature,2019,10.1038/s41586-018-0831-6,14,M. Rodell; J. Famiglietti; J. Famiglietti; D. Wiese; J. Reager; H. Beaudoing; H. Beaudoing; F. Landerer; Min-Hui Lo
exclude,0.0,A Review of Geospatial Content in IEEE Visualization Publications,Visual ..,2020,10.1109/vis47514.2020.00017,14,Alexander Yoshizumi; Megan M. Coffer; Elyssa L. Collins; Mollie D. Gaines; Xiaojie Gao; K. Jones; I. McGregor; K. Mcquillan; Vinicius Perin; Laura M. Tomkins; Thomas J. Worm; Laura G. Tateosian
exclude,0.0,A Statistical Graphical Model of the California Reservoir System,,2017,10.1002/2017wr020412,14,Armeen Taeb; J. Reager; M. Turmon; Venkatesan Chandrasekaran
exclude,0.0,Total solar and spectral irradiance variations from solar cycles 21 to 23,,2002,10.1016/s0273-1177(02)00237-5,14,J. Pap; M. Turmon; L. Floyd; C. Fröhlich; C. Wehrli
exclude,0.0,Stereo-vision-based perception capabilities developed during the Robotics Collaborative Technology Alliances program,Defense + Commercial Sensing,2010,10.1117/12.852644,13,A. Rankin; M. Bajracharya; A. Huertas; A. Howard; B. Moghaddam; Shane Brennan; A. Ansar; Benyang Tang; M. Turmon; L. Matthies
exclude,0.0,Algorithm-based fault tolerance for spaceborne computing: basis and implementations,IEEE Aerospace Conference. Proceedings,2000,10.1109/aero.2000.878453,11,M. Turmon; R. Granat
exclude,0.0,Simulating and Detecting Radiation-Induced Errors for Onboard Machine Learning,2009 Third IEEE International Conference on Space Mission Challenges for Information Technology,2009,10.1109/smc-it.2009.22,10,R. Granat; K. Wagstaff; B. Bornstein; Benyang Tang; M. Turmon
exclude,0.0,Study of differences between sunspot area data determined from ground-based and space-borne observations,,2002,10.1016/j.asr.2004.02.009,10,L. Győri; T. Baranyi; M. Turmon; J. Pap
exclude,0.0,Mixing Bayesian Techniques for Effective Real-time Classification of Astronomical Transients,,2010,,9,A. Mahabal; S. Djorgovski; C. Donalek; A. Drake; M. Graham; Roy Williams; B. Moghaddam; M. Turmon
exclude,0.0,Century long observation constrained global dynamic downscaling and hydrologic implication,,2012,,8,H. Kim; K. Yoshimura; E. Chang; J. Famiglietti; T. Oki
exclude,0.0,Designing Hydrologic Observatories: A Paper Prototype of the Neuse Watershed - CUAHSI Technical Report Number 6,,2004,10.4211/techrpts.200412.tr6,8,K. Reckhow; L. Band; C. Duffy; J. Famiglietti; D. Genereux; J. Helly; R. Hooper; W. Krajewski; D. McKnight; F. Ogden; B. Scanlon; L. Shabman
exclude,0.0,Classification of Optical Transients: Experiences from PQ and CRTS Surveys,,2010,10.1051/eas/1045030,8,A. Mahabal; S. Djorgovski; C. Donalek; A. Drake; M. Graham; Roy Williams; B. Moghaddam; M. Turmon
exclude,0.0,Bayesian Inference for Identifying Solar Active Regions,Knowledge Discovery and Data Mining,1997,,8,M. Turmon; S. Mukhtar; J. Pap
exclude,0.0,The response of coastal stratocumulus clouds to agricultural irrigation in California,,2013,10.1002/jgrd.50516,7,M. Lo; Chien‐Ming Wu; Hsi‐Yen Ma; J. Famiglietti
exclude,0.0,Reply to comment by Sahoo et al. on “Quantifying renewable groundwater stress with GRACE”,,2016,10.1002/2015wr018329,6,A. Richey; B. Thomas; M. Lo; J. Reager; J. Famiglietti; K. Voss; S. Swenson; M. Rodell
exclude,0.0,GRACE storage-streamflow hystereses reveal the dynamics of regional watersheds,,2014,10.5194/hessd-11-12027-2014,6,E. Sproles; S. Leibowitz; J. Reager; P. J. Wigington; J. Famiglietti; S. Patil
exclude,0.0,Comparison of image-processing methods to extract solar features,,2002,,6,L. Győri; T. Baranyi; M. Turmon; J. Pap
exclude,0.0,A First Look at Magnetic Field Data Products from SDO/HMI,,2012,,5,Yang Liu; P. Scherrer; J. Hoeksema; J. Schou; T. Bai; J. Beck; M. Bobra; R. Bogart; R. Bush; S. Couvidat; K. Hayashi; A. Kosovichev; T. Larson; C. Rabello-Soares; Xudong Sun; R. Wachter; Junwei Zhao; Xuepu Zhao; T. Duvall; M. DeRosa; C. Schrijver; A. Title; R. Centeno; S. Tomczyk; J. Borrero; A. Norton; G. Barnes; A. Crouch; K. Leka; W. Abbett; G. Fisher; B. Welsch; K. Muglach; P. Schuck; T. Wiegelmann; M. Turmon; J. Linker; Z. Mikić; P. Riley; S. Wu
exclude,0.0,Assessing generalization of feedforward neural networks,Proceedings of 1995 IEEE International Symposium on Information Theory,1995,10.1109/isit.1995.531517,5,M. Turmon; Wallace Stevens
exclude,0.0,Groundwater Resources Assessment under the Pressures of Humanity and Climate Changes,,2008,,4,B. Bruce; D. Allen; H. Chaves; G. Grant; G. O. Essink; H. Kooi; I. White; J. Gurdak; J. Famiglietti; J. L. Martin-Bordes; K. Hiscock; M. Rodell; N. Kukurić; P. McMahon; R. Taylor; T. Green; Y. Yechieli
exclude,0.0,Representing Solar Active Regions with Triangulations,International Conference on Computational Statistics,1998,10.1007/978-3-662-01131-7_67,4,M. Turmon; S. Mukhtar
exclude,0.0,Segmenting Chromospheric Images with Markov Random Fields,,1997,10.1007/978-1-4612-1968-2_31,4,M. Turmon; J. Pap
exclude,0.0,Recognizing chromospheric objects via Markov chain Monte Carlo,Proceedings of International Conference on Image Processing,1997,10.1109/icip.1997.632105,4,M. Turmon; S. Mukhtar
exclude,0.0,A 10% increase in global land evapotranspiration from 2003 to 2019,,2021,10.5281/zenodo.4601596,4,M. Pascolini‐Campbell; J. Reager; H. Chandanpurkar; M. Rodell
exclude,0.0,The HyperHydro (H^2) experiment for comparing different large-scale models at various resolutions,,2015,,2,E. Sutanudjaja; J. Bosmans; N. Chaney; M. Clark; L. Condon; C. David; A. Roo; P. Döll; N. Drost; S. Eisner; J. Famiglietti; M. Floerke; J. M. Gilbert; D. Gochis; R. Hut; J. Keune; S. Kollet; R. Maxwell; M. Pan; O. Rakovec; J. Reager; L. Samaniego; H. Schmied; Tim Trautmann; L. V. Beek; N. Giesen; E. Wood; M. Bierkens; Rohini Kumar
exclude,0.0,Modification of the rainfall characteristics by the maize canopy,,2010,10.13031/2013.29803,2,R. Frasson; W. Krajewski
exclude,0.0,Tracked Active Region Patches for MDI and HMI,,2014,,2,M. Turmon; J. Hoeksema; M. Bobra
exclude,0.0,Improved Estimates of Spitzer Space Telescope Data Volumes with Error Bars,,2008,10.2514/6.2008-7696,2,M. Sarrel; M. Turmon
exclude,0.0,Automated recognition and characterization of solar active regions based on the SOHO/MDI images,,1997,,2,J. Pap; M. Turmon; S. Mukhtar; R. Bogart; R. Ulrich; C. Froehlich; C. Wehrli
exclude,0.0,Progress and future directions in constraining uncertainties in sea-level projections using observations,Nature Climate Change,2025,10.1038/s41558-025-02437-4,2,D. Felikson; D. Rounce; J. Fasullo; Angelica R. Rodriguez; S. Adhikari; B. Buzzanga; S. Dangendorf; R. Kopp; R. Lammers; J. Reager; D. Brinkerhoff; Beata M. Csatho; M. Girotto; B. Hamlington; E. Ivins; Praveen Kumar; E. Larour; R. Nerem; S. Nowicki; N. Schlegel; Jan‐Erik Tesdal; Matthew Weathers
exclude,0.0,AGU Advances Goes Online,AGU Advances,2019,10.1029/2019av000105,1,S. Trumbore; Ana P. Barros; E. Davidson; B. Ehlmann; J. Famiglietti; N. Gruber; M. Hudson; T. Illangasekare; Sarah M. Kang; T. Parsons; P. Rizzoli; V. Salters; B. Stevens; D. Wuebbles; P. Zeitler; T. Zhu
exclude,0.0,Penman-Monteith Evapotranspiration under Soil Moisture Limiting Conditions across California,,2014,,1,A. Purdy; J. Famiglietti
exclude,0.0,"Contributions of GRACE to Climate Monitoring [in ""State of the Climate in 2010""]",,2011,,1,J. Famiglietti; M. Rodell; D. Chambers; J. Wahr
exclude,0.0,Contributions of GRACE to Climate Monitoring,,2011,,1,M. Rodell; J. Famiglietti; D. Chambers; J. Wahr
exclude,0.0,Geophysical Research Letters: New policies and features for AGU's top-cited journal,,2007,10.1029/2007eo490001,1,J. Famiglietti
exclude,0.0,HARPs: Tracked Active Region Patch Data Product from SDO/HMI,,2012,,1,M. Turmon; J. Hoeksema; Xudong Sun; M. Bobra
exclude,0.0,SHARPs - A New Space Weather Data Product from SDO/HMI,,2011,,1,M. Bobra; J. Hoeksema; Xudong Sun; M. Turmon
exclude,0.0,Extending OSSE beyond numerical weather prediction to new areas in Earth observing science,IEEE Aerospace Conference,2009,10.1109/aero.2009.4839627,1,C. Norton; A. Eldering; M. Turmon; J. Parker
exclude,0.0,Learning for autonomous navigation,,2005,,1,A. Angelova; A. Howard; L. Matthies; Benyang Tang; M. Turmon; E. Mjolsness
exclude,0.0,Symmetric normal mixtures,,2004,,1,M. Turmon
exclude,0.0,Software Fault Tolerance for High-Performance Space Applications,,2000,,1,M. Turmon; R. Granat; D. Katz
exclude,0.0,"Global groundwater system archetypes identify predominant patterns in socioeconomic, ecological, and Earth system functions of groundwater",,2023,,0,Xander Huggins; T. Gleeson; K. Villholth; Juan C. Rocha; J. Famiglietti
exclude,0.0,Conceptualizing Cascading Effects of Resilience,,2020,,0,Li Xu; F. Mao; J. Famiglietti; J. Pomeroy; C. Pahl‐Wostl
exclude,0.0,Inferring human- and climate-driven changes in freshwater availability using remote sensing and data assimilation,,2018,,0,M. Rodell; J. Famiglietti; D. Wiese; J. Reager; H. Beaudoing; Bailing Li; J. Erlingis; S. Kumar; F. Landerer; M. Lo; C. Peters-Lidard
exclude,0.0,Laboratory Experiments to Unravel Inner Secrets of Continents,,2018,,0,T. Grove; J. Lunine; N. Fox; S. Rudlosky; D. Schertzer; P. Fox; J. Balbus; K. Hayhoe; R. Alley; J. Famiglietti; K. Larson; L. Kellogg; R. S. Stein; C. Corona; H. Steltzer; M. M. Haney; E. Valdéz-Ward; S. Saha; S. Som; T. C. Osborne
exclude,0.0,The contrasting impacts of climate change on groundwater hydrology in the world’s major aquifers,,2017,,0,M. Lo; Wen‐Ying Wu; Y. Wada; J. Famiglietti; J. Reager; P. Yeh; A. Ducharne; R. Wu
exclude,0.0,SMAP Soil Moisture Data To Improve Remotely Sensed Global Estimates of Evapotranspiration,,2016,,0,A. Purdy; J. Fisher; M. Goulden; J. Famiglietti
exclude,0.0,Large-Scale and Global Hydrology. Chapter 92,,2016,,0,M. Rodell; H. Beaudoing; R. Koster; C. Peters-Lidard; J. Famiglietti; V. Lakshmi
exclude,0.0,Title Disruption of hydroecological equilibrium in southwest Amazon mediated by drought Permalink,,2015,,0,E. Maeda; Hyungjun Kim; L. Aragão; J. Famiglietti; T. Oki
exclude,0.0,"Tracking Flooding, Drought, Fire and other Natural Hazards with GRACE",,2015,,0,J. Famiglietti
exclude,0.0,Identifying Groundwater Recharge in Arid Regions,,2015,,0,B. Thomas; J. Famiglietti
exclude,0.0,Application of Assimilated GRACE Data for Drought Monitoring,,2014,,0,M. Rodell; B. Li; H. Beaudoing; B. Zaitchik; J. Famiglietti
exclude,0.0,Accelerated Drying of the Mid-Latitudes from Groundwater Depletion,,2014,,0,J. Famiglietti
exclude,0.0,Evaluating glacier melt within a global climate model,,2013,,0,C. Lawrence; C. David; J. Reager; J. Famiglietti
