suggested_action,relevance,title,venue,year,doi,citations_s2,authors
recommend,0.273,Synthesis of the land carbon fluxes of the Amazon region between 2010 and 2020,Communications Earth &amp; Environment,2024,10.1038/s43247-024-01205-0,35,T. Rosan; S. Sitch; Michael O’Sullivan; L. Basso; Chris Wilson; C. Silva; Emanuel Gloor; Dominic Fawcett; Viola H. A. Heinrich; Jefferson G. Souza; F. G. Bezerra; C. von Randow; L. Mercado; L. Gatti; A. Wiltshire; P. Friedlingstein; J. Pongratz; C. Schwingshackl; Mathew Williams; L. Smallman; J. Knauer; Vivek K. Arora; Daniel Kennedy; Hanqin Tian; W. Yuan; A. Jain; Stefanie Falk; B. Poulter; A. Arneth; Qing Sun; S. Zaehle; Anthony P. Walker; Etsushi Kato; Xu Yue; Ana Bastos; P. Ciais; J. Wigneron; Clément Albergel; L. E. Aragão
recommend,0.273,Peak growing season patterns and climate extremes-driven responses of gross primary production estimated by satellite and process based models over North America,,2021,10.1016/j.agrformet.2020.108292,27,Wei He; W. Ju; Fei Jiang; N. Parazoo; P. Gentine; Xiaocui Wu; Chunhua Zhang; Jiawen Zhu; N. Viovy; A. Jain; S. Sitch; P. Friedlingstein
recommend,0.273,Investigating Diurnal and Seasonal Cycles of Vegetation Optical Depth Retrieved From GNSS Signals in a Broadleaf Forest,Geophysical Research Letters,2024,10.1029/2023gl107121,27,Yitong Yao; V. Humphrey; A. Konings; Yujie Wang; Yi Yin; N. Holtzman; Jeffrey D. Wood; Y. Bar-On; C. Frankenberg
recommend,0.273,"The importance of physiological, structural and trait responses to drought stress in driving spatial and temporal variation in GPP across Amazon forests",,2019,10.5194/bg-16-4463-2019,27,Sophie Flack-Prain; P. Meir; Y. Malhi; T. Smallman; Mat Williams
recommend,0.273,Elucidating climatic drivers of photosynthesis by tropical forests,Global Change Biology,2023,10.1111/gcb.16837,26,Yuan Wang; Junjie Liu; P. Wennberg; Liyin He; D. Bonal; P. Köhler; C. Frankenberg; S. Sitch; P. Friedlingstein
recommend,0.273,Linking global terrestrial CO2 fluxes and environmental drivers: inferences from the Orbiting Carbon Observatory 2 satellite and terrestrial biospheric models,,2021,10.5194/acp-21-6663-2021,21,Zichong Chen; Junjie Liu; D. Henze; D. Huntzinger; K. C. Wells; S. Sitch; P. Friedlingstein; E. Joetzjer; V. Bastrikov; D. Goll; V. Haverd; A. Jain; Etsushi Kato; Sebastian Lienert; D. Lombardozzi; P. McGuire; J. Melton; J. Nabel; B. Poulter; H. Tian; A. Wiltshire; S. Zaehle; Scot M. Miller
recommend,0.273,WetCH4: a machine-learning-based upscaling of methane fluxes of northern wetlands during 2016–2022,Earth System Science Data,2025,10.5194/essd-17-2507-2025,21,Qing Ying; B. Poulter; Jennifer D. Watts; K. Arndt; Anna‐Maria Virkkala; L. Bruhwiler; Youmi Oh; B. Rogers; S. Natali; Hilary Sullivan; Amanda Armstrong; E. Ward; L. Schiferl; C. Elder; Olli Peltola; A. Bartsch; Ankur R. Desai; E. Euskirchen; Mathias Göckede; Bernhard Lehner; M. Nilsson; M. Peichl; O. Sonnentag; E. Tuittila; Torsten Sachs; A. Kalhori; M. Ueyama; Zhen Zhang
recommend,0.273,Using Orbiting Carbon Observatory-2 (OCO-2) column CO2 retrievals to rapidly detect and estimate biospheric surface carbon flux anomalies,Atmospheric Chemistry and Physics,2023,10.5194/acp-23-1545-2023,18,A. Feldman; Zhen Zhang; Y. Yoshida; A. Chatterjee; B. Poulter
recommend,0.273,Five years of variability in the global carbon cycle: comparing an estimate from the Orbiting Carbon Observatory-2 and process-based models,Environmental Research Letters,2021,10.1088/1748-9326/abfac1,16,Zichong Chen; D. Huntzinger; Junjie Liu; S. Piao; Xuhui Wang; S. Sitch; P. Friedlingstein; P. Anthoni; A. Arneth; V. Bastrikov; D. Goll; V. Haverd; A. Jain; E. Joetzjer; Etsushi Kato; Sebastian Lienert; D. Lombardozzi; P. McGuire; J. Melton; J. Nabel; J. Pongratz; B. Poulter; H. Tian; A. Wiltshire; S. Zaehle; Scot M. Miller
recommend,0.273,A Process‐Model Perspective on Recent Changes in the Carbon Cycle of North America,Journal of Geophysical Research - Biogeosciences,2022,10.1029/2022jg006904,12,G. Murray-Tortarolo; B. Poulter; R. Vargas; D. Hayes; A. Michalak; Christopher Williams; L. Windham‐Myers; Jonathan A. Wang; K. Wickland; D. Butman; H. Tian; S. Sitch; P. Friedlingstein; Michael O’Sullivan; P. Briggs; V. Arora; D. Lombardozzi; A. Jain; Wenping Yuan; R. Séférian; J. Nabel; A. Wiltshire; A. Arneth; Sebastian Lienert; S. Zaehle; V. Bastrikov; D. Goll; N. Vuichard; A. Walker; Etsushi Kato; Xu Yue; Zhen Zhang; W. Kurz; A. Chaterjee
recommend,0.273,A Theoretical Framework to Quantify Ecosystem Pressure‐Volume Relationships,Global Change Biology,2024,10.1111/gcb.17567,10,O. Binks; P. Meir; A. Konings; L. Cernusak; Bradley O. Christoffersen; W. Anderegg; Jeffrey D. Wood; L. Sack; J. Martínez‐Vilalta; M. Mencuccini
recommend,0.273,Enhanced regional terrestrial carbon uptake over Korea revealed by atmospheric CO2 measurements from 1999 to 2017,Global Change Biology,2020,10.1111/gcb.15061,9,J. Yun; Sujong Jeong; Chang‐Hoi Ho; Hoonyoung Park; Junjie Liu; Haeyoung Lee; S. Sitch; P. Friedlingstein; Sebastian Lienert; D. Lombardozzi; V. Haverd; A. Jain; S. Zaehle; Etsushi Kato; H. Tian; N. Vuichard; A. Wiltshire; N. Zeng
recommend,0.273,Scientific Communities Striving for a Common Cause: Innovations in Carbon Cycle Science,Bulletin of The American Meteorological Society - (BAMS),2020,10.1175/bams-d-19-0306.1,7,M. Whelan; L. Anderegg; Grayson Badgley; J. Campbell; R. Commane; C. Frankenberg; T. Hilton; L. Kuai; N. Parazoo; Y. Shiga; Yuting Wang; J. Worden
recommend,0.273,Congo Basin Water Balance and Terrestrial Fluxes Inferred From Satellite Observations of the Isotopic Composition of Water Vapor,Water Resources Research,2024,10.1029/2023wr035092,6,Sarah Worden; A. A. Bloom; John R. Worden; Paul A. Levine; Mingjie Shi; Rong Fu
recommend,0.273,Satellite‐Constrained Reanalysis Reveals CO2 Versus Climate Process Compensation Across the Global Land Carbon Sink,AGU Advances,2025,10.1029/2025av001689,5,T. Eren Bilir; A. Bloom; A. Konings; Junjie Liu; N. Parazoo; G. R. Quetin; Alexander J. Norton; M. Worden; Paul A. Levine; Shuang Ma; R. K. Braghiere; Marcos Longo; Kevin B. Bowman; S. Saatchi; D. Schimel; C. E. Miller; Michael O’Sullivan; Yanghui Kang; Sudhanshu Pandey; A. Patton; Yan Yang; Yanlan Liu
recommend,0.273,Regional Inversion Shows Promise in Capturing Extreme‐Event‐Driven CO2 Flux Anomalies but Is Limited by Atmospheric CO2 Observational Coverage,Journal of Geophysical Research - Atmospheres,2024,10.1029/2023jd040006,5,B. Byrne; J. Liu; K. Bowman; Y. Yin; J. Yun; G. Ferreira; S. Ogle; L. Baskaran; L. He; X. Li; J. Xiao; K. Davis; Alice Byrne
recommend,0.273,Enhanced Carbon Flux Response to Atmospheric Aridity and Water Storage Deficit During the 2015–2016 El Niño Compromised Carbon Balance Recovery in Tropical South America,AGU Advances,2024,10.1029/2024av001187,5,Junjie Liu; Kevin B. Bowman; Paul I. Palmer; Joanna Joiner; Paul A. Levine; A. A. Bloom; Lianggang Feng; S. Saatchi; Michael Keller; Marcos Longo; D. Schimel; P. Wennberg
recommend,0.273,Seasonality and synchrony of photosynthesis in African forests inferred from spaceborne chlorophyll fluorescence and vegetation indices,Biogeosciences,2025,10.5194/bg-22-1985-2025,3,Russell Doughty; Michael C. Wimberly; Dan Wanyama; Hélène E. Peiro; N. Parazoo; Sean Crowell; Moses Azong Cho
recommend,0.273,Leveraging Uncertainty in Terrestrial Ecosystem Carbon Stocks and Fluxes,Earth's Future,2023,10.1029/2022ef003322,3,A. Trugman; G. R. Quetin
recommend,0.273,Leaf Area Index Changes Explain GPP Variation across an Amazon Drought Stress Gradient,,2019,10.5194/bg-2019-175,3,Sophie Flack-Prain; P. Meir; Y. Malhi; T. Smallman; Mat Williams
recommend,0.273,Quantifying the Global Power Needed for Sap Ascent in Plants,Journal of Geophysical Research: Biogeosciences,2022,10.1029/2022jg006922,1,G. R. Quetin; L. Anderegg; A. Konings; A. Trugman
recommend,0.273,Global carbon and water exchange during drought reflects adaptation of rooting depth to climate and topography,,2021,10.5194/egusphere-egu21-6376,0,B. Stocker; S. J. Tumber‐Dávila; A. Konings; R. B. Jackson
recommend,0.273,CO2 Exchange Forecasting of a Tundra Gradient in Greenland Between 1991 and 2100,,2022,10.1002/essoar.10510420.1,0,Efrén López Blanco; P. Langen; Mat Williams; J. Christensen; F. Boberg; K. Langley; T. Christensen
recommend,0.273,Understanding and quantifying carbon cycling in managed grasslands through model-data fusion,,2020,10.5194/egusphere-egu2020-4984,0,V. Myrgiotis; R. Clement; Stephanie K. Jones; B. Keane; Mark Lee; P. Levy; R. Rees; U. Skiba; L. Smallman; S. Toet; Mat Williams; E. Blei
recommend,0.273,Inverse modelling of Carbonyl Sulfide (COS): towards nonlinear model and satellite data assimilation,,2021,10.5194/egusphere-egu21-8972,0,Jin Ma; Linda M. J. Kooijmans; A. Cho; S. Montzka; N. Glatthor; J. Worden; L. Kuai; E. Atlas; M. Krol
recommend,0.242,Spatiotemporal patterns of terrestrial gross primary production: A review,,2015,10.1002/2015rg000483,610,A. Anav; P. Friedlingstein; C. Beer; P. Ciais; A. Harper; Chris D. Jones; G. Murray-Tortarolo; D. Papale; N. Parazoo; P. Peylin; S. Piao; S. Sitch; N. Viovy; A. Wiltshire; Maosheng Zhao
recommend,0.242,Modeling stomatal conductance in the earth system: linking leaf water-use efficiency and water transport along the soil–plant–atmosphere continuum,,2014,10.5194/gmd-7-2193-2014,385,G. Bonan; Mat Williams; R. Fisher; K. Oleson
recommend,0.242,Mechanistic evidence for tracking the seasonality of photosynthesis with solar-induced fluorescence,Proceedings of the National Academy of Sciences of the United States of America,2019,10.1073/pnas.1900278116,341,T. Magney; D. Bowling; B. Logan; K. Grossmann; J. Stutz; P. Blanken; S. Burns; Rui Cheng; M. García; Philipp Kӧhler; S. Lopez; N. Parazoo; B. Raczka; D. Schimel; C. Frankenberg
recommend,0.242,Changes in global terrestrial live biomass over the 21st century,Science Advances,2021,10.1126/sciadv.abe9829,327,Liang Xu; S. Saatchi; Yan Yang; Yifan Yu; J. Pongratz; A. Bloom; K. Bowman; J. Worden; Junjie Liu; Yi Yin; G. Domke; R. McRoberts; C. Woodall; G. Nabuurs; S. de‐Miguel; M. Keller; N. Harris; S. Maxwell; D. Schimel
recommend,0.242,The 2015–2016 carbon cycle as seen from OCO-2 and the global in situ network,Atmospheric Chemistry and Physics,2019,10.5194/acp-19-9797-2019,209,S. Crowell; D. Baker; A. Schuh; S. Basu; A. Jacobson; F. Chevallier; Junjie Liu; F. Deng; Liang Feng; A. Chatterjee; D. Crisp; A. Eldering; Dylan B. A. Jones; K. McKain; John B. Miller; R. Nassar; T. Oda; C. O’Dell; P. Palmer; D. Schimel; B. Stephens; C. Sweeney
recommend,0.242,Carbon Monitoring System Flux Net Biosphere Exchange 2020 (CMS-Flux NBE 2020),Earth System Science Data,2020,10.5194/essd-2020-123-supplement,108,Junjie Liu; L. Baskaran; K. Bowman; D. Schimel; A. Bloom; N. Parazoo; T. Oda; D. Carroll; D. Menemenlis; J. Joiner; R. Commane; B. Daube; Lucianna V. Gatii; K. McKain; John B. Miller; B. Stephens; C. Sweeney; S. Wofsy
recommend,0.242,Evaluating year-to-year anomalies in tropical wetland methane emissions using satellite CH4 observations,Remote Sensing of Environment,2018,10.1016/j.rse.2018.02.011,80,Robert J. Parker; H. Boesch; J. McNorton; E. Comyn‐Platt; M. Gloor; Chris Wilson; M. Chipperfield; Garry D. Hayman; A. A. Bloom
recommend,0.242,The 2019 Methane Budget And Uncertainties At 1 Degree Resolution And Each Country Through Bayesian Integration Of GOSAT Total Column Methane Data And A Priori Inventory Estimates,Atmospheric Chemistry and Physics,2021,10.5194/acp-2021-955,78,J. Worden; D. Cusworth; Z. Qu; Yi Yin; Yuzhong Zhang; A. Bloom; Shuang Ma; B. Byrne; T. Scarpelli; J. Maasakkers; D. Crisp; R. Duren; D. Jacob
recommend,0.242,Seasonal variability of tropical wetland CH 4 emissions: the role of the methanogen-available carbon pool,,2012,10.5194/bg-9-2821-2012,76,A. A. Bloom; P. Palmer; A. Fraser; D. Reay
recommend,0.242,Historically inconsistent productivity and respiration fluxes in the global terrestrial carbon cycle,Nature Communications,2022,10.1038/s41467-022-29391-5,65,J. Jian; Vanessa L. Bailey; K. Dorheim; A. Konings; Dalei Hao; A. Shiklomanov; Abigail Snyder; Meredith K. Steele; Munemasa Teramoto; R. Vargas; B. Bond‐Lamberty
recommend,0.242,Exchange of CO 2 in Arctic tundra: impacts of meteorological variations and biological disturbance,,2016,10.5194/bg-14-4467-2017,64,E. López‐Blanco; M. Lund; Mat Williams; M. Tamstorf; A. Westergaard‐Nielsen; J. Exbrayat; B. Hansen; T. Christensen
recommend,0.242,Accounting for canopy structure improves hyperspectral radiative transfer and sun-induced chlorophyll fluorescence representations in a new generation Earth System model,,2021,10.1016/j.rse.2021.112497,63,R. Braghiere; Yujie Wang; R. Doughty; D. Sousa; T. Magney; J. Widlowski; M. Longo; A. Bloom; J. Worden; P. Gentine; C. Frankenberg
recommend,0.242,Global satellite-driven estimates of heterotrophic respiration,Biogeosciences,2018,10.5194/bg-16-2269-2019,59,A. Konings; A. Bloom; Junjie Liu; N. Parazoo; D. Schimel; K. Bowman
recommend,0.242,Global land carbon sink response to temperature and precipitation varies with ENSO phase,,2017,10.1088/1748-9326/aa6e8e,48,Yuanyuan Fang; A. Michalak; C. Schwalm; D. Huntzinger; J. Berry; P. Ciais; S. Piao; B. Poulter; J. Fisher; R. Cook; D. Hayes; Maoyi Huang; A. Ito; A. Jain; H. Lei; Chaoqun Lu; J. Mao; N. Parazoo; S. Peng; D. Ricciuto; Xiaoying Shi; B. Tao; H. Tian; Weile Wang; Yaxing Wei; Jia Yang
recommend,0.242,Global evaluation of gross primary productivity in the JULES land surface model v3.4.1,,2016,10.5194/gmd-10-2651-2017,47,Darren Slevin; S. Tett; J. Exbrayat; A. Bloom; Mat Williams
recommend,0.242,Atmospheric variability contributes to increasing wildfire weather but not as much as global warming,Proceedings of the National Academy of Sciences of the United States of America,2021,10.1073/pnas.2117876118,39,N. Diffenbaugh; A. Konings; Christopher B. Field
recommend,0.242,Data-driven estimates of evapotranspiration and its controls in the Congo Basin,Hydrology and Earth System Sciences,2020,10.5194/hess-2020-186,38,Michael W. Burnett; G. R. Quetin; A. Konings
recommend,0.242,Description and validation of an intermediate complexity model for ecosystem photosynthesis and evapotranspiration: ACM-GPP-ETv1,Geoscientific Model Development,2019,10.5194/gmd-12-2227-2019,32,T. Smallman; Mat Williams
recommend,0.242,Quantifying landscape‐level methane fluxes in subarctic Finland using a multiscale approach,Global Change Biology,2015,10.1111/gcb.12975,29,I. Hartley; T. Hill; T. Wade; R. Clement; J. Moncrieff; A. Prieto-Blanco; M. Disney; B. Huntley; Mat Williams; N. Howden; P. Wookey; R. Baxter
recommend,0.242,Amazonian terrestrial water balance inferred from satellite-observed water vapor isotopes,Nature Communications,2021,10.1038/s41467-022-30317-4,25,M. Shi; J. Worden; A. Bailey; D. Noone; C. Risi; R. Fu; S. Worden; R. Herman; V. Payne; T. Pagano; K. Bowman; A. Bloom; S. Saatchi; Junjie Liu; J. Fisher
recommend,0.242,Carbon Stocks and Fluxes in Kenyan Forests and Wooded Grasslands Derived from Earth Observation and Model-Data Fusion,Remote Sensing,2020,10.3390/rs12152380,22,P. Rodríguez-Veiga; J. Carreiras; T. Smallman; J. Exbrayat; J. Ndambiri; Faith Mutwiri; Divinah O. Nyasaka; S. Quegan; Mat Williams; H. Balzter
recommend,0.242,"WRFv3.2-SPAv2: development and validation of a coupled ecosystem–atmosphere model, scaling from surface fluxes of CO 2 and energy to atmospheric profiles",,2013,10.5194/gmd-6-1079-2013,22,T. Smallman; J. Moncrieff; Mat Williams
recommend,0.242,Representation of Leaf‐to‐Canopy Radiative Transfer Processes Improves Simulation of Far‐Red Solar‐Induced Chlorophyll Fluorescence in the Community Land Model Version 5,Journal of Advances in Modeling Earth Systems,2022,10.1029/2021ms002747,20,Rong Li; D. Lombardozzi; M. Shi; C. Frankenberg; N. Parazoo; P. Köhler; K. Yi; K. Guan; Xi Yang
recommend,0.242,Plant Traits are Key Determinants in Buffering the Meteorological Sensitivity of Net Carbon Exchanges of Arctic Tundra,Journal of Geophysical Research - Biogeosciences,2018,10.1029/2018jg004386,18,E. López‐Blanco; M. Lund; T. Christensen; M. Tamstorf; T. Smallman; Darren Slevin; A. Westergaard‐Nielsen; B. Hansen; J. Abermann; Mat Williams
recommend,0.242,Climate change is enforcing physiological changes in Arctic Ecosystems,Environmental Research Letters,2023,10.1088/1748-9326/acde92,17,N. Madani; N. Parazoo; C. Miller
recommend,0.242,Advancements and opportunities to improve bottom–up estimates of global wetland methane emissions,Environmental Research Letters,2025,10.1088/1748-9326/adad02,13,Qing Zhu; D. J. Jacob; K. Yuan; Fa Li; B. Runkle; Min Chen; A. Bloom; B. Poulter; James D. East; W. Riley; G. McNicol; John R. Worden; C. Frankenberg; Meghan Halabisky
recommend,0.242,Simulating Global Dynamic Surface Reflectances for Imaging Spectroscopy Spaceborne Missions: LPJ‐PROSAIL,Journal of Geophysical Research - Biogeosciences,2023,10.1029/2022jg006935,13,B. Poulter; Bryce Currey; L. Calle; A. Shiklomanov; C. Amaral; E. N. J. Brookshire; P. Campbell; A. Chlus; K. Cawse-Nicholson; F. Huemmrich; C. E. Miller; K. Miner; Z. Pierrat; A. Raiho; D. Schimel; S. Serbin; W. Smith; N. Stavros; J. Stutz; P. Townsend; D. R. Thompson; Zhen Zhang
recommend,0.242,A model-data fusion approach to analyse carbon dynamics in managed grasslands,,2020,10.1016/j.agsy.2020.102907,11,V. Myrgiotis; E. Blei; R. Clement; Stephanie K. Jones; B. Keane; Mark Lee; P. Levy; R. Rees; U. Skiba; T. Smallman; S. Toet; Mat Williams
recommend,0.242,Enhanced India‐Africa Carbon Uptake and Asia‐Pacific Carbon Release Associated With the 2019 Extreme Positive Indian Ocean Dipole,Geophysical Research Letters,2022,10.1029/2022gl100950,10,Jun Wang; Fei Jiang; W. Ju; Meirong Wang; S. Sitch; V. Arora; Jing M. Chen; D. Goll; Wei He; A. Jain; Xing Li; J. Joiner; B. Poulter; R. Séférian; Hengmao Wang; Mousong Wu; J. Xiao; Wenping Yuan; Xu Yue; S. Zaehle
recommend,0.242,"The North American Greenhouse Gas Budget: Emissions, Removals, and Integration for CO2, CH4, and N2O (2010–2019): Results From the Second REgional Carbon Cycle Assessment and Processes Study (RECCAP2)",Global Biogeochemical Cycles,2025,10.1029/2024gb008310,9,B. Poulter; G. Murray-Tortarolo; D. Hayes; P. Ciais; R. Andrew; A. Bastos; B. Byrne; D. Butman; J. Canadell; A. Chatterjee; Grant M. Domke; A. Feldman; Kelsey T. Foster; Neha Hunka; R. Jackson; W. Kurz; Ayia Lindquist; Maodian Liu; I. Luijkx; Arnaud Mialon; A. Michalak; John B. Miller; W. Obermeier; N. Pan; J. Randerson; P. Raymond; Pierre Regnier; L. Resplandy; G. Rocher‐Ros; Nemesio Rodriquez‐Fernandez; J. Rosentreter; J. Salazar-Neira; S. Tank; Hanqin Tian; R. Vargas; Yohanna Villalobos; Jonathan A. Wang; Xinyuan Wei; K. Wickland; Christopher A. Williams; L. Windham‐Myers; Christopher Woodall; Qing Ying; Zhen Zhang
recommend,0.242,The carbon budget of the managed grasslands of Great Britain – informed by earth observations,Biogeosciences,2022,10.5194/bg-19-4147-2022,7,V. Myrgiotis; T. Smallman; Mat Williams
