suggested_action,relevance,title,venue,year,doi,citations_s2,authors
exclude,0.0,Complementary information from TRMM and CloudSat to improve our global estimate of precipitation,,2013,,0,A. Behrangi; G. Stephens; R. Adler; G. Huffman; B. Lambrigtsen; M. Lebsock
exclude,0.0,On Precipitation in the Southeastern Pacific Marine Subsidence Region,,2012,,0,A. Rapp; M. Lebsock; T. L’Ecuyer
exclude,0.0,Understanding Aerosol Effects on Precipitation using the Precipitation Susceptibility Construct,,2009,,0,A. Sorooshian; G. Feingold; M. Lebsock; H. Jiang; G. Stephens
exclude,0.0,A dual-frequency (W-band and G-band) radar optimal estimation framework to retrieve drizzle properties more accurately,,,,0,Juan M. Socuéllamos; M. Lebsock; Raquel Rodriguez Monje; M. Kurowski; Derek J. Posselt; Robert M. Beauchamp
exclude,0.0,Comment on bg-2022-84 Anonymous,,2022,,0,C. Frankenberg
exclude,0.0,Technical note: Photosynthetic capacity estimation is dependent on model assumptions,,2022,,0,Yujie Wang; C. Frankenberg
exclude,0.0,Investigation of Urban Vegetative Fluxes of Carbon Dioxide over the Greater Toronto and Hamilton Area,,2022,10.1002/essoar.10510330.1,0,Sabrina Madsen; D. Wunch; M. A. Arain; C. Frankenberg; P. Koehler; C. Rogers; R. Staebler; F. Vogel; Dien Wu
exclude,0.0,"Supplementary material to ""Testing stomatal models at stand level in deciduous angiosperm and evergreen gymnosperm forests using CliMA Land (v0.1)""",,2021,10.5194/gmd-2021-154-supplement,0,Yujie Wang; P. Köhler; Liyin He; R. Doughty; R. Braghiere; J. Wood; C. Frankenberg
exclude,0.0,Physical and ecophysiological controls on the relationship between solar-induced chlorophyll fluorescence and gross primary productivity across diurnal and seasonal scales in the boreal forest,,2021,10.1002/essoar.10509279.1,0,Z. Pierrat; T. Magney; N. Parazoo; K. Grossmann; Bruce Johnson; A. Barr; J. Bortnik; A. Norton; A. Maguire; D. Bowling; U. Seibt; C. Frankenberg; J. Stutz
exclude,0.0,Comment on bg-2021-37,,2021,10.5194/bg-2021-37-rc2,0,C. Frankenberg
exclude,0.0,Comment on amt-2020-433,,2021,10.5194/amt-2020-433-rc2,0,C. Frankenberg
exclude,0.0,Solar-Induced Chlorophyll Fluorescence at Red,,2020,,0,P. Köhler; M. Behrenfeld; J. Landgraf; J. Joiner; T. Magney; C. Frankenberg
exclude,0.0,"Supplementary material to ""Wide Discrepancies in the Magnitude and Direction of Modelled SIF in Response to Light Conditions""",,2020,10.5194/bg-2019-508-supplement,0,N. Parazoo; T. Magney; A. Norton; B. Raczka; C. Bacour; F. Maignan; Ian Baker; Yongguang Zhang; Bo Qiu; M. Shi; N. Macbean; D. Bowling; S. Burns; P. Blanken; J. Stutz; K. Grossman; C. Frankenberg
exclude,0.0,Supplementary Materials for “Observed impacts of COVID-19 on urban CO 2 emissions”,,2020,,0,A. Turner; Jinsol Kim; H. Fitzmaurice; Catherine Newman; K. Worthington; Katherine Chan; P. Wooldridge; P. K¨ohler; C. Frankenberg; R. C. Cohen
exclude,0.0,TROPOMI solar-induced chlorophyll fluorescence improves the monitoring of crop productivity,,2019,,0,Liyin He; C. Frankenberg; K. Guan; T. Magney; P. Koehler; V. Humphrey; Y. Sun; D. Lobell
exclude,0.0,Evaluation of Carotenoid Pigment Indices from High Resolution Satellites to Track the Photosynthetic Seasonality in Evergreen Forests,,2019,,0,R. Cheng; T. Magney; D. Bowling; P. Koehler; A. Richardson; C. Frankenberg
exclude,0.0,An optimized high spatial resolution fluorescence dataset to better understand terrestrial ecosystem dynamics of productivity,,2019,,0,G. Duveiller; F. Filipponi; S. Walther; C. Frankenberg; Philipp Kölher; L. Guanter; A. Cescatti
exclude,0.0,"Satellite-based dry-season SIF, greenness, and GPP of moist Amazonian forests during ENSO events using GOME-2, TROPOMI, OCO-2, and MODIS",,2019,,0,R. Doughty; X. Xiao; P. Koehler; T. Magney; C. Frankenberg; X. Wu; Y. Qin; Y. Zhang; B. Moore
exclude,0.0,Review of Oshio et al 0-level offset GOSAT paper,,2019,10.5194/amt-2019-234-rc2,0,C. Frankenberg
exclude,0.0,"CLM Simulated Solar-Induced Fluorescence, Niwot Ridge, Colorado, USA, 1998-2018",,2019,10.3334/ornldaac/1720,0,B. Raczka; A. Porcar-Castell; T. Magney; Jung‐Eun Lee; P. Koehler; C. Frankenberg; K. Grossmann; B. Logan; J. Stutz; P. Blanken; S. Burns; H. Duarte; Xi Yang; John C. Lin; D. Bowling
exclude,0.0,Review,,2019,10.5194/amt-2019-240-rc1,0,C. Frankenberg
exclude,0.0,Thermal fertilization of the boreal forest contributes about half to the increase of CO2 seasonal amplitude over the northern hemisphere since 1960s,,2019,,0,J. Liu; P. Wennberg; N. Parazoo; C. Frankenberg; Y. Yin
exclude,0.0,PhotoSpec - Comprehensive Ground-Based Studies of Solar-Induced Chlorophyll Fluorescence: From the New Methods for Measurements of Photosynthesis from Space Study,,2018,,0,C. Frankenberg; D. Drewry; J. Stutz
exclude,0.0,SIF Comparisons of TROPOMI Data with GOME-2 over Tropical Regions,,2018,,0,Y. Yoshida; J. Joiner; P. Köhler; C. Frankenberg; L. Guanter; N. Parazoo
exclude,0.0,Adding the datasets to the long-term satellite-based Solar-Induced Fluorescence (SIF) record,,2018,,0,J. Joiner; Y. Yoshida; P. Koehler; C. Frankenberg; L. Guanter; N. Parazoo
exclude,0.0,MODIS-based gross primary productivity and GPP phenology for Arctic and boreal ecosystems,,2018,,0,R. Yu; G. Hmimina; K. Huemmrich; D. Billesbach; A. Lyapustin; Y. Wang; C. Frankenberg; P. Koehler; Z. Xu; J. Gamon
exclude,0.0,Assimilation of fluorescence products to constrain gross primary production in the terrestrial biosphere model ORCHIDEE,,2018,,0,F. Maignan; C. Bacour; N. Macbean; P. Peylin; V. Bastrikov; M. Disney; J. Flexas; C. Frankenberg; J. Gómez-Dans; L. Guanter; J. Joiner; P. Köhler; P. Lewis; A. Porcar-Castell
exclude,0.0,On the joint use of solar-induced fluorescence (SIF) and spectrally resolved reflectance to track light use efficiency at a subalpine evergreen forest,,2018,,0,R. Cheng; T. Magney; D. Dutta; D. Bowling; B. Logan; C. Frankenberg
exclude,0.0,Eye in the sky offers clearest vision of Earth,Nature,2017,10.1038/550301a,0,Junjie Liu; K. Bowman; D. Schimel; N. Parazoo; Zhe Jiang; Meemong Lee; A. Bloom; D. Wunch; C. Frankenberg; Ying Sun; O. ChristopherW.; Dell; K. Gurney; D. Menemenlis; M. Gierach; D. Crisp; A. Eldering
exclude,0.0,Comparison of several satellite-derived Sun-Induced Fluorescence products,,2017,,0,C. Bacour; F. Maignan; N. Macbean; P. Köhler; M. Vountas; N. Khosravi; L. Guanter; J. Joiner; C. Frankenberg; P. Somkuti; P. Peylin
exclude,0.0,Drivers and variability of the Chl fluorescence emission spectrum from the leaf through the canopy,,2017,,0,T. Magney; C. Frankenberg; K. Grossman; P. Koehler; G. North; A. Porcar-Castell; J. Stutz; J. Fisher
exclude,0.0,Seasonality of photosynthesis of a Rocky Mountain subalpine forest: implications for SIF as a metric for GPP,,2017,,0,D. Bowling; P. Blanken; S. Burns; C. Frankenberg; K. Grossman; John C. Lin; B. Logan; T. Magney; A. Richardson; J. Stutz; D. Aubrecht
exclude,0.0,Drivers and variability of Chl fluorescence emission spectra from the leaf to canopy,,2017,,0,T. Magney; C. Frankenberg; Katja Grobmann; P. Köhler; J. Stutz; J. Fisher; G. North; Ying Sun; D. Bowling; S. Burns; A. Porcar-Castell
exclude,0.0,Detecting regional carbon-climate feedbacks in the Arctic,,2016,,0,N. Parazoo; C. Koven; C. Miller; R. Commane; S. Wofsy; C. Frankenberg; K. Luus
exclude,0.0,"The Aliso Canyon super-emitter: inital results of observations by AVIRIS-C and the Hyperion Spacecraft, with implications for global spectroscopic CH4 monitoring",,2016,,0,D. Thompson; A. Thorpe; C. Frankenberg; R. Green; R. Duren; A. Aubrey; L. Guanter; A. Hollstein; E. Middleton; L. Ong; S. Ungar
exclude,0.0,OCO-2 Solar-induced Fluorescence Data Portal and Applications to Crop Yield Estimation,,2016,,0,A. Zhai; J. Jiang; C. Frankenberg; Y. Yung; Y. S. Choi
exclude,0.0,"Spectral dependence of SIF: assessing the relationships among photosynthesis, active, and passive fluorescence at the leaf-scale",,2016,,0,T. Magney; C. Frankenberg; J. Fisher; Ying Sun; G. North; T. S. Davis
exclude,0.0,Spectroscopic detection and monitoring of environmental hazards,,2016,,0,D. Thompson; R. Green; A. Thorpe; C. Frankenberg; R. Duren; C. Miller; E. Middleton; S. Ungar; L. Guanter; A. Hollstein
exclude,0.0,Applications of Solar Induced Fluorescence (SIF) to Constrain Global Photosynthesis,,2015,,0,N. Parazoo; C. Frankenberg; K. Bowman
exclude,0.0,Carbon cycle relevant measurements with the TROPOMI instrument on the Sentinel 5 Precursor mission,,2015,,0,I. Aben; J. A. D. Brugh; Haili Hu; T. Borsdorff; R. Scheepmaker; R. V. Hees; M. Krijger; P. Tol; R. Hoogeveen; A. Butz; C. Frankenberg; L. Guanter; P. Koehler; S. Houweling; O. Hasekamp; P. Veefkind; J. Landgraf
exclude,0.0,Using a multi-scale approach to identify and quantify oil and gas emissions: a case study for GHG emissions verification,,2015,,0,C. Sweeney; E. Kort; C. Rella; S. Conley; A. Karion; T. Lauvaux; C. Frankenberg
exclude,0.0,Validation of GOSAT data products; interim report on the GOSAT/TANSO Project,,2015,,0,D. Crisp; A. Eldering; M. Gunson; C. Frankenberg; B. Fisher; G. Osterman; C. Miller; V. Payne; C. Bruegge; F. Schwandner; C. O’Dell; T. Taylor; P. Wennberg
exclude,0.0,Comparing observations of fossil fuel-derived CO 2 in California with predictions from bottom-up inventories,,2015,,0,H. Graven; T. Lueker; M. Fischer; T. Guilderson; R. Keeling; K. Brophy; T. Arnold; R. Bambha; W. Callahan; J. Campbell; C. Frankenberg; Y. Hsu; L. Iraci; Seongeun Jeong; J. Kim; B. LaFranchi; S. Lehman; A. Manning; H. Michelsen; J. Miller; S. Newman; N. Parazoo; C. Sloop; S. Walker; M. Whelan; D. Wunch
exclude,0.0,Validation and attribution of solar induced fluorescence (SIF) from OCO-2: first results,,2015,,0,M. Verma; D. Schimel; C. Frankenberg; D. Drewry; A. Eldering; M. Gunson; Bradley J. Evans; J. Beringer; L. Hutley; C. Moore; I. Marang
exclude,0.0,Seasonal decoupling between vegetation greenness and function over northern high latitude forests,,2014,,0,S. Jeong; D. Schimel; C. Frankenberg; D. Drewry; J. Fisher; M. Verma; J. Berry; J. Lee; J. Joiner; L. Guanter
exclude,0.0,Top-down Constraints on Combustion Characteristics During the 2010 South America Drought Fires.,,2014,,0,A. Bloom; J. Worden; Z. Jiang; C. Frankenberg; T. Kurosu; F. Landerer; D. Schimel
exclude,0.0,A Preliminary Assessment of Orbiting Carbon Observatory-2 (OCO-2) Measurements Using TCCON Data,,2014,,0,P. Wennberg; B. Fisher; C. Roehl; D. Wunch; G. Osterman; A. Eldering; B. Naylor; H. Nguyen; L. Mandrake; C. O’Dell; C. Frankenberg; V. Natraj; T. Taylor; M. Smyth; D. Crisp; H. Pollock; V. Payne; M. Gunson; R. Salawitch
exclude,0.0,Filling Gaps in Global Data Sets: The Role of New Vegetation Remote Sensing Data Products,,2014,,0,D. Schimel; J. Fisher; R. Pavlick; S. Saatchi; G. Asner; C. Frankenberg; P. Townsend
exclude,0.0,The carbon cycle response of the Amazon forest during the 2010 drought in dynamic global vegetation models,,2014,,0,A. Harper; P. Friedlingstein; S. Sitch; P. Cox; Chris D. Jones; A. Arneth; A. Arvanitis; P. Ciais; C. Frankenberg; A. Jain; Etsushi Kato; S. Levis; N. Parazoo; B. Poulter; B. Stocker; A. Wiltshire; S. Zaehle
exclude,0.0,Tropical forest response to elevated CO 2 : Model-experiment integration at the AmazonFACE site.,,2014,,0,C. Frankenberg; J. Berry; L. Guanter; J. Joiner
exclude,0.0,Linkages Between Terrestrial Carbon Uptake and Interannual Climate Variability over the Texas-northern Mexico High Plains,,2014,,0,N. Parazoo; E. Barnes; J. Worden; A. Harper; K. Bowman; C. Frankenberg
exclude,0.0,"Estimating Tropical Asian carbon fluxes from GOSAT, CONTRAIL and IASI",,2014,,0,S. Basu; A. Butz; M. Krol; C. Frankenberg; C. Clerbaux; T. Machida; O. Hasekamp; I. Aben
exclude,0.0,First glimpse of solar induced chlorophyll fluorescence (SIF) from the Orbiting Carbon Observatory-2.,,2014,,0,C. Frankenberg; C. O’Dell
exclude,0.0,Evaluation of terrestrial primary production using biosphere models and space-based measurements of fluorescence,,2013,,0,N. Parazoo; Kevin R. Bowman; C. Frankenberg; S. Sitch; J. Fisher; D. Jones; P. Friedlingstein; B. Poulter
exclude,0.0,Overview and Analysis of ACOS B3.4 XCO2,,2013,,0,C. O’Dell; I. Polonsky; C. Frankenberg; D. Crisp; A. Eldering; M. Gunson; D. Wunch; P. Wennberg; S. Basu; F. Chevallier
exclude,0.0,First Version of a Support System for the Medical Diagnosis of Pathologies in the Larynx,International Joint Conference on Biomedical Engineering Systems and Technologies,2022,10.1007/978-3-031-38854-5_1,0,J. Fernandes; Diamantino Freitas; João Paulo Ramos Teixeira
exclude,0.0,Voice Pathologies The Most Comum Features and Classification Tools,,2022,,0,Joana Filipa; Teixeira Fernandes; Diamantino Freitas; João Paulo Ramos Teixeira
exclude,0.0,Voice Pathologies : The Most Comum Features and Classification Tools,Iberian Conference on Information Systems and Technologies,2021,10.23919/cisti52073.2021.9476466,0,Joana Filipa Teixeira Fernandes; D. Freitas; João Paulo Ramos Teixeira
exclude,0.0,Pure-tone Audiogram - Measuring Auditory Sensitivity over the Age,International Conference on Biomedical Electronics and Devices,2013,10.5220/0004328802930296,0,João Paulo Ramos Teixeira; P. Fernandes
exclude,0.0,Estudo da estrutura do campo do vapor de água em tempestades severas em Portugal Continental,,2013,,0,M. Chinita
